Domain Name,Sub Domain Name,Product Type Name,Product Type Code,Product Name,Herbal/ Ayurvedic,Fssai No,Preservatives (details),Ready To Cook (y/n),Scented/ Flavour,Rice Grain Type,Baby Weight,Absorption Duration (in Hrs),Brand,Pack Quantity,Mineral Source,Capacity,Product Quantity,Upc / Ean,Manufacturer,Customer Care Contact,Flavours & Spices,Recommended Age,Mrp,Country Of Origin,Preservatives (y/n),Product - Unit Of Measurement,Ready To Eat (y/n),Product Description,Net Quantity,Theme/ Occasion Type,Hair Type,Caffeine Content,Source,Uploaded On,Updated On,Image 1 Filename,Image 2 Filename,Image 3 Filename,Image 4 / Video 1 Filename,Image 5 / Video 2 Filename
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Samudra Vegetable Crackers Biscuit Sayuran, 200 gm",,11517002000434,-,,,,,,Samudra,Pack of 1,,,200,9555039904023.0,Samudra Foods Pvt. Ltd.,-,-,,120.0,India,-,gm,,Vegetable-flavored crackers with a crunchy texture. Ideal for a tasty and savory snack.,200 gm,,,,Polestarre,,,Image_1_9555039904023.0.jpg,Image_2_9555039904023.0.jpg,Image_3_9555039904023.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Sunfeast Bounce Orange & Vanilla, 66 gm",,10012031000312,-,,,,,,SUNFEAST,Pack of 1,,,66,8901725110765.0,ITC Ltd.,-,-,,30.0,India,-,gm,,"Sunfeast Bounce Orange & Vanilla Biscuits combine citrus and creamy flavors, offering a delicious and satisfying snack.",66 gm,,,,Polestarre,,,Image_1_8901725110765.0.jpg,Image_2_8901725110765.0.jpg,Image_3_8901725110765.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Priyagold Snacks Zig-Zag Classic Salted Biscuits,,10012051000413,-,,,,,,Priyagold,Pack of 1,,,1,8901652141313.0,Priyagold Foods,-,-,,80.0,India,-,Unit,,"Crunchy salted biscuits with a zig-zag design, ideal for snacking or serving with cheese.",1 Unit,,,,Polestarre,,,Image_1_8901652141313.0.jpg,Image_2_8901652141313.0.jpg,Image_3_8901652141313.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Priyagold Classic Creme Elaichi Flavoured,,10012051000413,-,,,,,,Priyagold,Pack of 1,,,1,8901652140262.0,Priyagold Foods,-,-,,70.0,India,-,Unit,,"Creamy biscuits flavored with cardamom, providing a classic and aromatic taste for your snacking pleasure.",1 Unit,,,,Polestarre,,,Image_1_8901652140262.0.jpg,Image_2_8901652140262.0.jpg,Image_3_8901652140262.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Priyagold Butter Delight, 100 gm",,10012051000413,-,,,,,,PRIYAGOLD,Pack of 1,,,100,8901652142143.0,Priyagold Foods,-,-,,80.0,India,-,gm,,"Buttery and delightful biscuits, perfect for a light snack with a rich taste and satisfying crunch.",100 gm,,,,Polestarre,,,Image_1_8901652142143.0.jpg,Image_2_8901652142143.0.jpg,Image_3_8901652142143.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Crme 4 Fun (Stb), 86 G",,10014047000055,-,,,,,,Dukes,Pack of 1,,,86,8901972061551.0,Ravi Foods Pvt. Ltd.,-,-,,40.0,India,-,gm,,"Creme 4 fun is more creamier Now and it is enriched with real fruit extracts. Feel the fun dancing on your taste buds even as you dig your teeth in. Relish varying moments with different flavours of pineapple, strawberry, orange, vanilla, milk, chocolate, and elaichi.",86 gm,,,,Polestarre,,,Image_1_8901972061551.0.jpg,Image_2_8901972061551.0.jpg,Image_3_8901972061551.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Crme 4 Fun (Stb), 43 G [Pack Of 10]",,10014047000055,-,,,,,,Dukes,Pack of 10,,,43,8901972061193.0,Ravi Foods Pvt. Ltd.,-,-,,150.0,India,-,gm,,"Creme 4 fun is more creamier Now and it is enriched with real fruit extracts. Feel the fun dancing on your taste buds even as you dig your teeth in. Relish varying moments with different flavours of pineapple, strawberry, orange, vanilla, milk, chocolate, and elaichi.",43 gm,,,,Polestarre,,,Image_1_8901972061193.0.jpg,Image_2_8901972061193.0.jpg,Image_3_8901972061193.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Crme 4 Fun (Org), 86 G",,10014047000055,-,,,,,,Dukes,Pack of 1,,,86,8901972053754.0,Ravi Foods Pvt. Ltd.,-,-,,20.0,India,-,gm,,"Creme 4 fun is more creamier Now and it is enriched with real fruit extracts. Feel the fun dancing on your taste buds even as you dig your teeth in. Relish varying moments with different flavours of pineapple, strawberry, orange, vanilla, milk, chocolate, and elaichi.",86 gm,,,,Polestarre,,,Image_1_8901972053754.0.jpg,Image_2_8901972053754.0.jpg,Image_3_8901972053754.0.jpg,Image_4_8901972053754.0.jpg,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Crme 4 Fun (Org), 43 G [Pack Of 10]",,10014047000055,-,,,,,,Dukes,Pack of 10,,,10,8901972060042.0,Ravi Foods Pvt. Ltd.,-,-,,150.0,India,-,Unit,,"Creme 4 fun is more creamier Now and it is enriched with real fruit extracts. Feel the fun dancing on your taste buds even as you dig your teeth in. Relish varying moments with different flavours of pineapple, strawberry, orange, vanilla, milk, chocolate, and elaichi.",10 Unit,,,,Polestarre,,,Image_1_8901972060042.0.jpg,Image_2_8901972060042.0.jpg,Image_3_8901972060042.0.jpg,Image_4_8901972060042.0.jpg,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Crme 4 Fun (Milk), 86 G",,10014047000055,-,,,,,,Dukes,Pack of 1,,,86,8901972060158.0,Ravi Foods Pvt. Ltd.,-,-,,20.0,India,-,gm,,"Creme 4 fun is more creamier Now and it is enriched with real fruit extracts. Feel the fun dancing on your taste buds even as you dig your teeth in. Relish varying moments with different flavours of pineapple, strawberry, orange, vanilla, milk, chocolate, and elaichi.",86 gm,,,,Polestarre,,,Image_1_8901972060158.0.jpg,Image_2_8901972060158.0.jpg,Image_3_8901972060158.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Crme 4 Fun (Choc.), 86 G",,10014047000055,-,,,,,,Dukes,Pack of 1,,,86,8901972053747.0,Ravi Foods Pvt. Ltd.,-,-,,20.0,India,-,gm,,"Creme 4 fun is more creamier Now and it is enriched with real fruit extracts. Feel the fun dancing on your taste buds even as you dig your teeth in. Relish varying moments with different flavours of pineapple, strawberry, orange, vanilla, milk, chocolate, and elaichi.",86 gm,,,,Polestarre,,,Image_1_8901972053747.0.jpg,Image_2_8901972053747.0.jpg,Image_3_8901972053747.0.jpg,Image_4_8901972053747.0.jpg,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Dukes Bourbon, 75 G",,10014047000055,-,,,,,,Dukes,Pack of 1,,,75,8901972060110.0,Ravi Foods Pvt. Ltd.,-,-,,30.0,India,-,gm,,More cream at every bite is what Dukes bourbon assures you. Bite into the obsessive taste of a bourbon and revel in the pure joy of taste. Bourbon makes everyone go bonkers.,75 gm,,,,Polestarre,,,Image_1_8901972060110.0.jpg,Image_2_8901972060110.0.jpg,Image_3_8901972060110.0.jpg,Image_4_8901972060110.0.jpg,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Cremica Cream Biscuit - Premium Strawberry, 150 G",,10016063000826,-,,,,,,Cremica,Pack of 1,,,150,8906078260594.0,Mrs. Bector's Cremica Pvt. Ltd.,-,-,,27.0,India,-,gm,,"Indulge in the smooth, creamy and delicious taste of chocolate creme sandwiched between crispy shells. Presenting an irresistible range of Cremica Premium Creme available in 3 variants: Chocolate, Strawberry & Vanilla. This delicious sweet bite is best to tame all the little sweet craving.",150 gm,,,,Polestarre,,,Image_1_8906078260594.0.jpg,Image_2_8906078260594.0.jpg,Image_3_8906078260594.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Choco Hazelnut Cookies, 60 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,60,8906009079899.0,Unibic Foods India Pvt. Ltd.,-,-,,80.0,India,-,gm,,"Unibic Choco Hazelnut Cookies combine chocolate and hazelnuts for a rich, flavorful treat.",60 gm,,,,Polestarre,,,Image_1_8906009079899.0.jpg,Image_2_8906009079899.0.jpg,Image_3_8906009079899.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Wafer Story Choco Dream Crispy Wafer,,13621034000377,-,,,,,,Wafer Story,Pack of 1,,,1,8906152760309.0,Wafer Story Foods Pvt. Ltd.,-,-,,40.0,India,-,Unit,,Wafer Story Choco Dream features crispy wafer layers filled with creamy chocolate for a delicious treat.,1 Unit,,,,Polestarre,,,Image_1_8906152760309.0.jpg,Image_2_8906152760309.0.jpg,Image_3_8906152760309.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Champion Wafer Roll Chocolaty Fillings, 60 gm",,11512022000036,-,,,,,,Champion,Pack of 1,,,60,8906010301743.0,Champion,-,-,,80.0,India,-,gm,,Champion Wafer Roll with Chocolaty Fillings combines crispy wafers with a rich chocolate center for a delightful snack.,60 gm,,,,Polestarre,,,Image_1_8906010301743.0.jpg,Image_2_8906010301743.0.jpg,Image_3_8906010301743.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Matilde Vicenzi Mini Snack Hazelnut Puff, 125 gm",,-,-,,,,,,Matilde Vicenzi,Pack of 1,,,125,8000350001124.0,Matilde Vicenzi S.p.A.,-,-,,200.0,Italy,-,gm,,Matilde Vicenzi Mini Snack Hazelnut Puff features a crispy puff pastry filled with rich hazelnut cream for a delightful treat.,125 gm,,,,Polestarre,,,Image_1_8000350001124.0.jpg,Image_2_8000350001124.0.jpg,Image_3_8000350001124.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Unibic Danish Coconut Cookies,,10012043000039,-,,,,,,Unibic,Pack of 1,,,1,8906009073958.0,Unibic Foods India Pvt. Ltd.,-,-,,120.0,India,-,Unit,,Unibic Danish Coconut Cookies offer a buttery texture with a deliciously sweet coconut flavor.,1 Unit,,,,Polestarre,,,Image_1_8906009073958.0.jpg,Image_2_8906009073958.0.jpg,Image_3_8906009073958.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Unibic Rich Chocolate Wafers,,10012043000039,-,,,,,,Unibic,Pack of 1,,,1,8906009070940.0,Unibic Foods India Pvt. Ltd.,-,-,,120.0,India,-,Unit,,"Unibic Rich Chocolate Wafers feature a crispy, wafer crunch layered with rich chocolate for a delightful snack.",1 Unit,,,,Polestarre,,,Image_1_8906009070940.0.jpg,Image_2_8906009070940.0.jpg,Image_3_8906009070940.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Pista Badam, 150 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,150,8906009078687.0,Unibic Foods India Pvt. Ltd.,-,-,,120.0,India,-,gm,,"Unibic Pista Badam Cookies combine pistachios and almonds for a rich, nutty flavor in a crunchy cookie.",150 gm,,,,Polestarre,,,Image_1_8906009078687.0.jpg,Image_2_8906009078687.0.jpg,Image_3_8906009078687.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Unibic Orange Splash Cookies,,10012043000039,-,,,,,,Unibic,Pack of 1,,,1,8906009072111.0,Unibic Foods India Pvt. Ltd.,-,-,,100.0,India,-,Unit,,"Unibic Orange Splash Cookies deliver a zesty, refreshing taste with a crisp bite.",1 Unit,,,,Polestarre,,,Image_1_8906009072111.0.jpg,Image_2_8906009072111.0.jpg,Image_3_8906009072111.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Orange Splash, 120 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,120,8906009072135.0,Unibic Foods India Pvt. Ltd.,-,-,,100.0,India,-,gm,,Unibic Orange Splash Cookies provide a burst of citrus flavor with a crunchy texture.,120 gm,,,,Polestarre,,,Image_1_8906009072135.0.jpg,Image_2_8906009072135.0.jpg,Image_3_8906009072135.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Unibic Oatmeal Digestive Cookies,,10012043000039,-,,,,,,Unibic,Pack of 1,,,1,8906009077468.0,Unibic Foods India Pvt. Ltd.,-,-,,100.0,India,-,Unit,,"Unibic Oatmeal Digestive Cookies offer a wholesome, fiber-rich snack with a satisfying crunch.",1 Unit,,,,Polestarre,,,Image_1_8906009077468.0.jpg,Image_2_8906009077468.0.jpg,Image_3_8906009077468.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Milk Cookies, 110 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,110,8906009070490.0,Unibic Foods India Pvt. Ltd.,-,-,,80.0,India,-,gm,,"Unibic Milk Cookies deliver a creamy, milky flavor in a delicious, crunchy cookie.",110 gm,,,,Polestarre,,,Image_1_8906009070490.0.jpg,Image_2_8906009070490.0.jpg,Image_3_8906009070490.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Choco Nut Cookies (Oatmeal Cookies), 150 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,150,8906009077338.0,Unibic Foods India Pvt. Ltd.,-,-,,120.0,India,-,gm,,"Unibic Choco Nut Oatmeal Cookies are a wholesome, chocolatey treat with added nutty goodness.",150 gm,,,,Polestarre,,,Image_1_8906009077338.0.jpg,Image_2_8906009077338.0.jpg,Image_3_8906009077338.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Choco Nut Cookies, 150 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,150,8906071750184.0,Unibic Foods India Pvt. Ltd.,-,-,,120.0,India,-,gm,,"Unibic Choco Nut Cookies offer a blend of chocolate and nuts for a satisfying, crunchy snack.",150 gm,,,,Polestarre,,,Image_1_8906071750184.0.jpg,Image_2_8906071750184.0.jpg,Image_3_8906071750184.0.jpg,,
Retail,Grocery,Frozen Snacks,RET10-1044,"Tannys Chicken - Cheese & Onion Sausages, 200 G Pouch",,10021042000135,-,-,,,,,Tannys,Pack of 1,,,200,8906031790021.0,Tannys Foods,-,-,,215.0,Sri Lanka,-,gm,-,"Chicken sausages flavored with cheese and onion, offering a savory and delicious option for meals and snacks.",200 gm,,,,Polestarre,,,Image_1_8906031790021.0.jpg,Image_2_8906031790021.0.jpg,Image_3_8906031790021.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Choco Chip Cookies, 150 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,150,8906009077321.0,Unibic Foods India Pvt. Ltd.,-,-,,120.0,India,-,gm,,"Unibic Choco Chip Cookies are packed with chocolate chips for a sweet, crunchy delight.",150 gm,,,,Polestarre,,,Image_1_8906009077321.0.jpg,Image_2_8906009077321.0.jpg,Image_3_8906009077321.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Butterly Cookies, 60 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,60,8906009071138.0,Unibic Foods India Pvt. Ltd.,-,-,,80.0,India,-,gm,,"Butter cookies from Unibic, offering a rich and buttery flavor in a convenient 60g pack for a delicious snack.",60 gm,,,,Polestarre,,,Image_1_8906009071138.0.jpg,Image_2_8906009071138.0.jpg,Image_3_8906009071138.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Butter Cookies Classic, 30 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,30,8906009070933.0,Unibic Foods India Pvt. Ltd.,-,-,,60.0,India,-,gm,,"Unibic Butter Cookies Classic are rich and buttery, ideal for a sweet, indulgent snack.",30 gm,,,,Polestarre,,,Image_1_8906009070933.0.jpg,Image_2_8906009070933.0.jpg,Image_3_8906009070933.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Unibic Biscott Biscuits, 120 gm",,10012043000039,-,,,,,,Unibic,Pack of 1,,,120,8906009073286.0,Unibic Foods India Pvt. Ltd.,-,-,,90.0,India,-,gm,,"Unibic Biscott Biscuits offer a crunchy, lightly sweet treat perfect for any time of day.",120 gm,,,,Polestarre,,,Image_1_8906009073286.0.jpg,Image_2_8906009073286.0.jpg,Image_3_8906009073286.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,Britannia Tiger Krunch Coconut,,10014031001210,-,,,,,,Britannia,Pack of 1,,,1,8901063155480.0,Schreiber Dynamix Dairies Private Limited,-,-,,10.0,India,-,Unit,,Britannia Tiger Krunch Coconut delivers a crispy and sweet coconut-flavored treat in every bite.,1 Unit,,,,Polestarre,,,Image_1_8901063155480.0.jpg,Image_2_8901063155480.0.jpg,Image_3_8901063155480.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Tiffany Digestive Classic Biscuit, 400 gm",,-,-,,,,,,Tiffany,Pack of 1,,,400,6291003000157.0,Tiffany Foods,-,-,,150.0,United States,-,gm,,"Tiffany Digestive Classic Biscuits offer a crunchy, wholesome snack with a hint of sweetness.",400 gm,,,,Polestarre,,,Image_1_6291003000157.0.jpg,Image_2_6291003000157.0.jpg,Image_3_6291003000157.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Sunfeast Wonderz Milk Fruit 'N' Mango, 200 ml",,10012031000312,-,,,,,,Sunfeast,Pack of 1,,,250,8906005665904.0,ITC Ltd.,-,-,,70.0,India,-,gm,,"Sunfeast Veda Marie Light Biscuits in a 250g pack provide a light, crispy snack with a subtle flavor, perfect for everyday enjoyment.",250 gm,,,,Polestarre,,,Image_1_8906005665904.0.jpg,Image_2_8906005665904.0.jpg,Image_3_8906005665904.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Sunfeast Veda Marie Light, 250 gm",,10012031000312,-,,,,,,Sunfeast,Pack of 1,,,250,8904089323468.0,ITC Ltd.,-,-,,50.0,India,-,gm,,"Sunfeast Veda Marie Light Biscuits offer a light, crisp texture and mild taste, ideal for enjoying as a simple snack or with tea.",250 gm,,,,Polestarre,,,Image_1_8904089323468.0.jpg,Image_2_8904089323468.0.jpg,Image_3_8904089323468.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Sunfeast Mom's Magic Cashew & Almond, 100 gm",,10012031000312,-,,,,,,SUNFEAST,Pack of 1,,,100,8901725135485.0,ITC Ltd.,-,-,,40.0,India,-,gm,,"Sunfeast Mom's Magic Cashew & Almond Biscuits feature crunchy nuts and a rich, buttery base, perfect for a satisfying and flavorful snack.",100 gm,,,,Polestarre,,,Image_1_8901725135485.0.jpg,Image_2_8901725135485.0.jpg,Image_3_8901725135485.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Sunfeast Marie Light Biscuits, 600 gm",,10012031000312,-,,,,,,SUNFEAST,Pack of 1,,,600,8901725132293.0,ITC Ltd.,-,-,,100.0,India,-,gm,,"Sunfeast Marie Light Biscuits in a 600g pack provide a light, crisp texture and mild flavor, ideal for a simple snack or with tea.",600 gm,,,,Polestarre,,,Image_1_8901725132293.0.jpg,Image_2_8901725132293.0.jpg,Image_3_8901725132293.0.jpg,,
Retail,Grocery,Biscuits & Cookies,RET10-1045,"Sunfeast Day & Night Choco & Vanilla Biscuit, 32 gm",,10012031000312,-,,,,,,SUNFEAST,Pack of 1,,,32,8901725015480.0,ITC Ltd.,-,-,,20.0,India,-,gm,,"Sunfeast Day & Night Choco & Vanilla Biscuits offer a delightful mix of chocolate and vanilla flavors, perfect for any time of day.",32 gm,,,,Polestarre,,,Image_1_8901725015480.0.jpg,Image_2_8901725015480.0.jpg,Image_3_8901725015480.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Kpl Shudhi Gingelly Oil, 500 ml",,10015041000619,-,,,,,,KPL,Pack of 1,,,500,8906005454034.0,KPL Industries Pvt. Ltd.,-,,,120.0,India,-,ml,,Pure gingelly (sesame) oil in a 500ml bottle. Ideal for cooking and adding a nutty flavor to various dishes.,500 ml,,,,Polestarre,,,Image_1_8906005454034.0.jpg,Image_2_8906005454034.0.jpg,Image_3_8906005454034.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Nature Fresh Refined Sunflower Oil Jar, 5L",,10012011000442,-,,,,,,Nature Fresh,Pack of 1,,,5,8906006330580.0,Cargill India Pvt. Ltd.,-,,,700.0,India,-,L,,"Are you trying to find the perfect balance between eating your favourite food and adopting an active lifestyle Then NatureFresh Acti-Lite Refined Sunflower Oil is the right choice of cooking oil for your family. Cooked in NatureFresh Acti-Lite Refined Sunflower Oil, your favourite food will absorb 15 lower oil and also be enriched with the goodness of vitamin A, D and E. We know that you dont compromise with the quality of food, so do we. Our 6-stage extensive refining process makes sure you get the best quality of cooking oil. NatureFresh Acti-Lite Refined Sunflower Oil comes in 500 ml, 1ltr pouch and 5ltr jar.",5 L,,,,Polestarre,,,Image_1_8906006330580.0.jpg,Image_2_8906006330580.0.jpg,Image_3_8906006330580.0.jpg,Image_4_8906006330580.0.jpg,
Retail,Grocery,Oils,RET10-1042,"Oleev Smart Oil, Fortified With Vit A, D, E And K, 5L Jar",,10012051000395,-,,,,,,Oleev,Pack of 1,,,5,8908000863491.0,Modi Naturals Ltd.,-,,,925.0,India,-,L,,"Super enriched formula of Vitamins A, D, E and K, Oryzanol and Omega fatty acids. **Antioxidant properties of Vitamin A and E keep tissues in healthy state and prevent cellular damage while Vitamin D helps in bone and muscle strength. Vitamin K aids in healing process. Oryzanol improves blood circulation and lowers overall bad cholesterol levels. Also, Omega 3, Omega 6 and Omega 9 fatty acids along with other good lipids*, support and promote heart health. With Oleev Smart you need not worry how much oil you are consuming as it has an Oil-O-Meter which helps you track the usage.",5 L,,,,Polestarre,,,Image_1_8908000863491.0.jpg,Image_2_8908000863491.0.jpg,Image_3_8908000863491.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Safal Filtered Coconut Oil, 500 Ml",,10012043000189,-,,,,,,SaFaL,Pack of 1,,,500,8908000121232.0,Mother Dairy Fruit & Vegetable Pvt. Ltd.,-,,,145.0,India,-,ml,,"Safal Filtered Coconut Oil in a 500ml bottle is perfect for cooking, baking, and skin care with its rich coconut flavor.",500 ml,,,,Polestarre,,,Image_1_8908000121232.0.jpg,Image_2_8908000121232.0.jpg,Image_3_8908000121232.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Health 1St Cold Pressed Extra Virgin Flaxseed Oil, Alsi Oil, 500 Ml",,12214027000451,-,,,,,,HEALTH 1st,Pack of 1,,,500,8908000074019.0,Health 1st Enterprise,-,,,595.0,India,-,ml,,HEALTH 1st Cold Pressed Extra Virgin Flaxseed Oil in a 500ml bottle provides a healthy addition to your diet with its rich omega-3 content.,500 ml,,,,Polestarre,,,Image_1_8908000074019.0.jpg,Image_2_8908000074019.0.jpg,Image_3_8908000074019.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Lb Ray Cooking Spray Groundnut Oil - Low-Calorie, 100% Oil Spray, No Gases, Emulsifiers, And Water, 200 Ml, Pack Of 1",,11517055001927,-,,,,,,LB RAY,Pack of 1,,,2.4,8908006982141.0,LB Consumer Goods Pvt Ltd,-,,,300.0,India,-,L,,"LB RAY Cooking Spray offers a low-calorie, convenient way to use groundnut oil. This 200ml spray is free from gases, emulsifiers, and water, providing a pure, non-stick cooking experience with minimal oil use.",2.4 L,,,,Polestarre,,,Image_1_8908006982141.0.jpg,Image_2_8908006982141.0.jpg,Image_3_8908006982141.0.jpg,,
Retail,Grocery,Oils,RET10-1042,Lb Ray Cooking Sp-Refined Sunflower Oil 200Ml - 2 Calories Per Spray,,11517055001927,-,,,,,,LB RAY,Pack of 1,,,200,8908006982110.0,LB Consumer Goods Pvt Ltd,-,,,299.0,India,-,ml,,"Ray Cooking Spray is revolutionary cooking oil that will help reduce your regular oil intake by 10 times and fat consumption by 80%. Sunflower Natural Oil is obtained from the sun-dried seeds of sunflowers that are carefully picked from selected fields. It is the most popularly used kitchen essential to brighten taste of any dish, be it piping-hot chapattis, bhindi masala, jeera rice, dal to mouth-watering chicken masala, mutton and kheema. It makes you savour every meal. INGREDIENTS: Refined Sunflower Oil FREE from ARGEMONE OIL. INSTRUCTIONS OF USE: 1) Hold Can upright 2) Spray about 10 inches from the cooking surface",200 ml,,,,Polestarre,,,Image_1_8908006982110.0.jpg,Image_2_8908006982110.0.jpg,Image_3_8908006982110.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Priya Gold Sunflower Oil, 1 L Pouch",,10013022002061,-,,,,,,Priya,Pack of 1,,,1,8908006849093.0,Ushodaya Enterprises Pvt. Ltd.,-,,,149.0,India,-,L,,"Priya Gold Sunflower Oil, in a convenient 1-liter pouch, is perfect for everyday cooking. It offers a light flavor and high smoke point, making it suitable for frying, sautéing, and baking. Rich in essential fatty acids and vitamins.",1 L,,,,Polestarre,,,Image_1_8908006849093.0.jpg,Image_2_8908006849093.0.jpg,Image_3_8908006849093.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Pitambari Saptashakti, 1 L",,10017022006713,-,,,,,,Pitambari,Pack of 1,,,1,8901468114013.0,Pitambari Products Pvt. Ltd.,-,,,180.0,India,-,L,,"Versatile cleaning solution for various surfaces. Provides effective stain removal and a fresh, clean environment with ease.",1 L,,,,Polestarre,,,Image_1_8901468114013.0.jpg,Image_2_8901468114013.0.jpg,Image_3_8901468114013.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Pitambari Sapta Shakti Sesame Oil, 200 ml",,10017022006713,-,,,,,,Pitambari,Pack of 1,,,200,8901468116932.0,Pitambari Products Pvt. Ltd.,-,,,100.0,India,-,ml,,"Pure sesame oil for cooking and seasoning. Rich in flavor and nutrients, ideal for various culinary uses and traditional recipes.",200 ml,,,,Polestarre,,,Image_1_8901468116932.0.jpg,Image_2_8901468116932.0.jpg,Image_3_8901468116932.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Sundrop Parachute Coconut Oil, 1 L",,10014047000183,-,,,,,,Sundrop,Pack of 1,,,1,8908000498013.0,Agro Tech Foods Ltd.,-,,,150.0,India,-,L,,"Enjoy the purity of Sundrop Parachute Coconut Oil, perfect for adding shine and nourishing your hair deeply.",1 L,,,,Polestarre,,,Image_1_8908000498013.0.jpg,Image_2_8908000498013.0.jpg,Image_3_8908000498013.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Pantai Chilli Oil, 200 ml",,-,-,,,,,,Pantai,Pack of 1,,,200,8850058004282.0,Pantai Norasingh,-,,,200.0,Thailand,-,ml,,"Spicy Pantai Chilli Oil, offering a flavorful kick to your dishes with its rich and aromatic chili infusion.",200 ml,,,,Polestarre,,,Image_1_8850058004282.0.jpg,Image_2_8850058004282.0.jpg,Image_3_8850058004282.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Natural Cold Pressed Sesame Oil, 500 ml",,10816020000057,-,,,,,,Natural,Pack of 1,,,500,8901468114006.0,Agro Food Pvt. Ltd.,-,,,250.0,India,-,ml,,"Natural Cold Pressed Sesame Oil, a 500Ml bottle offering pure and unrefined oil for cooking and dressing.",500 ml,,,,Polestarre,,,Image_1_8901468114006.0.jpg,Image_2_8901468114006.0.jpg,Image_3_8901468114006.0.jpg,,
Retail,Grocery,Oils,RET10-1042,"Oleev Active Olive Oil With Energocules, 1 L Bottle",,10012051000395,-,,,,,,Oleev Active,Pack of 1,,,1,8908000863460.0,Modi Naturals Limited,-,,,265.0,India,-,L,,"Oleev Active Olive Oil with Energocules Go for a healthier alternative, live up to your ambitions and get ready to go beyong.",1 L,,,,Polestarre,,,Image_1_8908000863460.0.jpg,Image_2_8908000863460.0.jpg,Image_3_8908000863460.0.jpg,Image_4_8908000863460.0.jpg,
